,Hydro Water Reservoir,Other,Solar,Wind Onshore
2024-01-17 23:00:00+01:00,3519.18,28.04,0.0,1523.8
2024-01-18 00:00:00+01:00,3388.68,27.64,0.0,1504.92
2024-01-18 01:00:00+01:00,3452.56,27.94,0.0,1537.35
2024-01-18 02:00:00+01:00,3251.46,27.94,0.0,1542.37
2024-01-18 03:00:00+01:00,3096.93,27.94,0.0,1571.06
2024-01-18 04:00:00+01:00,3248.2,27.94,0.0,1562.35
2024-01-18 05:00:00+01:00,3340.87,27.94,0.0,1581.94
2024-01-18 06:00:00+01:00,3210.33,27.94,0.0,1548.58
2024-01-18 07:00:00+01:00,3162.77,27.94,0.0,1583.64
2024-01-18 08:00:00+01:00,3068.71,27.94,0.0,1556.67
2024-01-18 09:00:00+01:00,3085.7,26.94,0.0,1456.49
2024-01-18 10:00:00+01:00,3198.52,26.94,0.01,1491.28
2024-01-18 11:00:00+01:00,3153.1,27.04,0.01,1590.42
2024-01-18 12:00:00+01:00,3134.16,27.04,0.02,1654.76
2024-01-18 13:00:00+01:00,3176.94,27.04,0.01,1724.98
2024-01-18 14:00:00+01:00,3330.71,27.04,0.0,1769.26
2024-01-18 15:00:00+01:00,3442.37,27.04,0.0,1808.74
2024-01-18 16:00:00+01:00,3532.85,27.04,0.0,1882.07
2024-01-18 17:00:00+01:00,3512.09,26.74,0.0,1848.34
2024-01-18 18:00:00+01:00,3476.4,26.74,0.0,1862.59
2024-01-18 19:00:00+01:00,3478.71,26.74,0.0,1875.52
2024-01-18 20:00:00+01:00,3482.23,26.74,0.0,1933.27
2024-01-18 21:00:00+01:00,3485.96,26.74,0.0,1968.82
2024-01-18 22:00:00+01:00,3488.66,26.74,0.0,1896.83
2024-01-18 23:00:00+01:00,3500.09,26.74,0.0,1784.23
2024-01-19 00:00:00+01:00,3496.13,26.64,0.0,1704.29
2024-01-19 01:00:00+01:00,3432.09,26.64,0.0,1672.67
2024-01-19 02:00:00+01:00,3394.8,26.64,0.0,1661.14
2024-01-19 03:00:00+01:00,3370.25,26.64,0.0,1699.31
2024-01-19 04:00:00+01:00,3386.17,26.64,0.0,1656.86
2024-01-19 05:00:00+01:00,3399.85,26.64,0.0,1622.54
2024-01-19 06:00:00+01:00,3468.65,26.64,0.0,1581.76
2024-01-19 07:00:00+01:00,3688.82,26.64,0.0,1552.03
2024-01-19 08:00:00+01:00,3734.66,26.64,0.0,1523.77
2024-01-19 09:00:00+01:00,3788.05,26.64,0.0,1477.75
2024-01-19 10:00:00+01:00,3960.77,26.64,0.02,1362.39
2024-01-19 11:00:00+01:00,4013.21,29.64,0.04,1211.91
2024-01-19 12:00:00+01:00,4013.43,29.64,0.04,1211.49
2024-01-19 13:00:00+01:00,4012.15,29.64,0.02,1251.36
2024-01-19 14:00:00+01:00,4003.09,29.64,0.01,1241.72
2024-01-19 15:00:00+01:00,4085.06,24.94,0.0,1202.32
2024-01-19 16:00:00+01:00,4089.88,24.94,0.0,1084.23
2024-01-19 17:00:00+01:00,4207.27,24.94,0.0,1051.89
2024-01-19 18:00:00+01:00,4206.11,24.94,0.0,916.04
2024-01-19 19:00:00+01:00,4081.23,24.94,0.0,722.67
2024-01-19 20:00:00+01:00,4056.86,24.94,0.0,584.28
2024-01-19 21:00:00+01:00,4026.29,24.94,0.0,516.66
2024-01-19 22:00:00+01:00,4017.6,24.94,0.0,409.5
2024-01-19 23:00:00+01:00,4008.82,25.04,0.0,365.72
2024-01-20 00:00:00+01:00,3870.27,25.14,0.0,333.56
2024-01-20 01:00:00+01:00,3781.44,25.14,0.0,316.39
2024-01-20 02:00:00+01:00,3764.47,25.14,0.0,303.97
2024-01-20 03:00:00+01:00,3775.31,25.14,0.0,322.26
2024-01-20 04:00:00+01:00,3774.58,25.14,0.0,340.5
2024-01-20 05:00:00+01:00,3847.21,25.14,0.0,336.89
2024-01-20 06:00:00+01:00,3884.36,25.14,0.0,272.26
2024-01-20 07:00:00+01:00,3951.24,25.14,0.0,244.02
2024-01-20 08:00:00+01:00,4077.0,25.14,0.0,223.55
2024-01-20 09:00:00+01:00,4092.22,25.14,0.01,247.42
2024-01-20 10:00:00+01:00,4087.99,25.14,0.03,268.81
2024-01-20 11:00:00+01:00,4086.87,23.14,0.05,308.0
2024-01-20 12:00:00+01:00,4088.89,23.14,0.05,366.32
2024-01-20 13:00:00+01:00,4005.31,23.14,0.02,489.71
2024-01-20 14:00:00+01:00,3848.13,23.14,0.0,627.05
2024-01-20 15:00:00+01:00,3797.45,23.14,0.0,692.23
2024-01-20 16:00:00+01:00,3559.79,23.14,0.0,835.71
2024-01-20 17:00:00+01:00,3373.61,23.14,0.0,901.69
2024-01-20 18:00:00+01:00,3278.67,23.14,0.0,1041.81
2024-01-20 19:00:00+01:00,3064.93,23.14,0.0,1128.67
2024-01-20 20:00:00+01:00,2687.16,23.14,0.0,1099.89
2024-01-20 21:00:00+01:00,2597.45,23.14,0.0,1149.34
2024-01-20 22:00:00+01:00,2441.65,23.14,0.0,1093.39
2024-01-20 23:00:00+01:00,2427.77,18.04,0.0,1046.34
2024-01-21 00:00:00+01:00,2797.5,19.54,0.0,971.61
2024-01-21 01:00:00+01:00,2838.82,19.54,0.0,1124.18
2024-01-21 02:00:00+01:00,2820.29,20.54,0.0,1210.02
2024-01-21 03:00:00+01:00,2754.23,20.54,0.0,1147.64
2024-01-21 04:00:00+01:00,2750.53,20.54,0.0,1163.2
2024-01-21 05:00:00+01:00,2764.37,20.54,0.0,1058.47
2024-01-21 06:00:00+01:00,2679.95,20.54,0.0,994.15
2024-01-21 07:00:00+01:00,2907.0,20.54,0.0,900.72
2024-01-21 08:00:00+01:00,2989.73,20.54,0.0,729.48
2024-01-21 09:00:00+01:00,3086.56,25.54,0.0,531.35
2024-01-21 10:00:00+01:00,3214.13,27.54,0.01,433.81
2024-01-21 11:00:00+01:00,3221.95,24.54,0.01,458.13
2024-01-21 12:00:00+01:00,3284.72,24.54,0.02,474.5
2024-01-21 13:00:00+01:00,3149.67,24.54,0.01,568.54
2024-01-21 14:00:00+01:00,3151.3,24.44,0.0,790.04
2024-01-21 15:00:00+01:00,3204.47,24.44,0.0,1024.27
2024-01-21 16:00:00+01:00,3221.4,24.44,0.0,1045.98
2024-01-21 17:00:00+01:00,3266.45,24.44,0.0,967.64
2024-01-21 18:00:00+01:00,3246.37,24.44,0.0,914.34
2024-01-21 19:00:00+01:00,3210.69,24.44,0.0,888.92
2024-01-21 20:00:00+01:00,3253.63,24.44,0.0,936.28
2024-01-21 21:00:00+01:00,2956.09,24.44,0.0,1004.96
2024-01-21 22:00:00+01:00,2951.23,24.44,0.0,1127.81
2024-01-21 23:00:00+01:00,2232.28,24.44,0.0,1271.35
2024-01-22 00:00:00+01:00,1901.52,29.04,0.0,1360.86
2024-01-22 01:00:00+01:00,1525.97,29.04,0.0,1358.91
2024-01-22 02:00:00+01:00,1186.13,29.04,0.0,1400.32
2024-01-22 03:00:00+01:00,836.96,25.04,0.0,1368.57
2024-01-22 04:00:00+01:00,846.21,25.04,0.0,1206.02
2024-01-22 05:00:00+01:00,1275.9,25.04,0.0,1107.73
2024-01-22 06:00:00+01:00,1778.97,25.04,0.0,1109.63
2024-01-22 07:00:00+01:00,2415.71,23.04,0.0,1157.7
2024-01-22 08:00:00+01:00,2429.57,27.04,0.0,1354.09
2024-01-22 09:00:00+01:00,2420.83,27.04,0.0,1405.56
2024-01-22 10:00:00+01:00,2354.47,27.04,0.0,1669.75
2024-01-22 11:00:00+01:00,2275.88,31.94,0.01,1826.47
2024-01-22 12:00:00+01:00,2285.29,26.94,0.01,1906.13
2024-01-22 13:00:00+01:00,2149.56,26.94,0.0,1924.17
2024-01-22 14:00:00+01:00,2139.69,26.94,0.0,1840.31
2024-01-22 15:00:00+01:00,2327.88,26.94,0.0,1770.78
2024-01-22 16:00:00+01:00,2361.35,26.94,0.0,1624.22
2024-01-22 17:00:00+01:00,2440.04,26.94,0.0,1393.92
2024-01-22 18:00:00+01:00,2453.63,26.94,0.0,1164.41
2024-01-22 19:00:00+01:00,2312.77,26.94,0.0,1003.98
2024-01-22 20:00:00+01:00,2295.82,26.94,0.0,834.25
2024-01-22 21:00:00+01:00,2060.04,26.94,0.0,653.69
2024-01-22 22:00:00+01:00,1881.7,26.94,0.0,476.43
2024-01-22 23:00:00+01:00,1582.63,27.44,0.0,306.32
2024-01-23 00:00:00+01:00,1120.64,29.94,0.0,195.46
2024-01-23 01:00:00+01:00,887.76,29.94,0.0,177.4
2024-01-23 02:00:00+01:00,890.88,29.94,0.0,178.01
2024-01-23 03:00:00+01:00,812.23,29.94,0.0,224.4
2024-01-23 04:00:00+01:00,873.02,29.94,0.0,302.65
2024-01-23 05:00:00+01:00,1471.45,34.74,0.0,334.93
2024-01-23 06:00:00+01:00,2039.83,39.74,0.0,362.4
2024-01-23 07:00:00+01:00,2764.58,44.74,0.0,449.54
2024-01-23 08:00:00+01:00,2851.88,44.74,0.0,502.34
2024-01-23 09:00:00+01:00,2808.18,44.74,0.0,603.58
2024-01-23 10:00:00+01:00,2812.94,44.74,0.01,792.8
2024-01-23 11:00:00+01:00,2597.95,45.14,0.01,1080.38
2024-01-23 12:00:00+01:00,2298.66,43.14,0.02,1282.33
2024-01-23 13:00:00+01:00,2304.09,45.14,0.01,1379.22
2024-01-23 14:00:00+01:00,2260.4,45.14,0.01,1446.5
2024-01-23 15:00:00+01:00,2692.83,45.14,0.0,1510.56
2024-01-23 16:00:00+01:00,2692.86,45.14,0.0,1697.15
2024-01-23 17:00:00+01:00,2734.66,45.14,0.0,1818.81
2024-01-23 18:00:00+01:00,2718.69,45.14,0.0,1928.04
2024-01-23 19:00:00+01:00,2845.23,44.84,0.0,1879.46
2024-01-23 20:00:00+01:00,2919.07,44.94,0.0,1782.57
2024-01-23 21:00:00+01:00,3204.52,44.94,0.0,1686.95
2024-01-23 22:00:00+01:00,3526.24,44.94,0.0,1605.97
2024-01-23 23:00:00+01:00,3100.28,44.94,0.0,1514.91
2024-01-24 00:00:00+01:00,2654.52,39.04,0.0,1282.71
2024-01-24 01:00:00+01:00,1773.42,39.04,0.0,1121.48
2024-01-24 02:00:00+01:00,1618.49,41.04,0.0,821.91
2024-01-24 03:00:00+01:00,1427.97,41.04,0.0,582.04
2024-01-24 04:00:00+01:00,1337.61,41.04,0.0,323.9
2024-01-24 05:00:00+01:00,1534.75,41.14,0.0,200.69
2024-01-24 06:00:00+01:00,1883.47,41.14,0.0,135.32
2024-01-24 07:00:00+01:00,3310.25,41.14,0.0,142.23
2024-01-24 08:00:00+01:00,3876.56,41.14,0.0,186.89
2024-01-24 09:00:00+01:00,3908.79,41.14,0.0,159.83
2024-01-24 10:00:00+01:00,3984.55,41.14,0.02,187.33
2024-01-24 11:00:00+01:00,3992.33,41.34,0.03,186.04
2024-01-24 12:00:00+01:00,3422.27,41.34,0.03,195.65
2024-01-24 13:00:00+01:00,3299.26,41.34,0.02,198.76
2024-01-24 14:00:00+01:00,3760.76,41.34,0.0,256.45
2024-01-24 15:00:00+01:00,4035.04,41.34,0.0,346.7
2024-01-24 16:00:00+01:00,4053.65,41.34,0.0,404.25
2024-01-24 17:00:00+01:00,4076.91,41.34,0.0,411.02
2024-01-24 18:00:00+01:00,3997.29,41.34,0.0,463.71
2024-01-24 19:00:00+01:00,3948.18,41.34,0.0,501.54
2024-01-24 20:00:00+01:00,3757.76,41.34,0.0,566.76
2024-01-24 21:00:00+01:00,3608.22,41.34,0.0,572.24
2024-01-24 22:00:00+01:00,3693.45,41.34,0.0,547.27
2024-01-24 23:00:00+01:00,3537.07,39.34,0.0,529.97
2024-01-25 00:00:00+01:00,3523.3,43.94,0.0,506.7
2024-01-25 01:00:00+01:00,3523.61,43.94,0.0,467.09
2024-01-25 02:00:00+01:00,3419.54,45.94,0.0,390.04
2024-01-25 03:00:00+01:00,3563.59,45.94,0.0,344.44
2024-01-25 04:00:00+01:00,3701.31,45.94,0.0,329.12
2024-01-25 05:00:00+01:00,3847.61,45.94,0.0,275.39
2024-01-25 06:00:00+01:00,4230.95,45.94,0.0,231.7
2024-01-25 07:00:00+01:00,4273.56,45.94,0.0,126.6
2024-01-25 08:00:00+01:00,4275.9,45.94,0.0,75.72
2024-01-25 09:00:00+01:00,4301.3,45.94,0.01,61.9
2024-01-25 10:00:00+01:00,4302.73,45.94,0.03,61.06
2024-01-25 11:00:00+01:00,4300.05,43.94,0.06,110.94
2024-01-25 12:00:00+01:00,4300.18,45.94,0.05,167.82
2024-01-25 13:00:00+01:00,4264.71,45.94,0.03,224.33
2024-01-25 14:00:00+01:00,4276.97,45.94,0.01,340.55
2024-01-25 15:00:00+01:00,4319.84,45.94,0.0,424.74
2024-01-25 16:00:00+01:00,4323.17,45.94,0.0,378.13
2024-01-25 17:00:00+01:00,4281.57,45.94,0.0,274.67
2024-01-25 18:00:00+01:00,4319.73,45.94,0.0,219.78
2024-01-25 19:00:00+01:00,4319.44,45.94,0.0,146.02
2024-01-25 20:00:00+01:00,4311.13,45.94,0.0,136.26
2024-01-25 21:00:00+01:00,4246.57,45.94,0.0,109.43
2024-01-25 22:00:00+01:00,4241.63,45.94,0.0,65.87
2024-01-25 23:00:00+01:00,4145.45,43.94,0.0,51.33
2024-01-26 00:00:00+01:00,3896.57,43.74,0.0,36.82
2024-01-26 01:00:00+01:00,3666.74,43.74,0.0,48.41
2024-01-26 02:00:00+01:00,3502.55,45.74,0.0,85.15
2024-01-26 03:00:00+01:00,3335.43,45.74,0.0,113.07
2024-01-26 04:00:00+01:00,3191.83,45.74,0.0,155.81
2024-01-26 05:00:00+01:00,3029.9,45.74,0.0,227.62
2024-01-26 06:00:00+01:00,3029.92,45.74,0.0,388.17
2024-01-26 07:00:00+01:00,3095.93,45.74,0.0,567.32
2024-01-26 08:00:00+01:00,3092.19,45.74,0.0,628.94
2024-01-26 09:00:00+01:00,3134.72,45.84,0.0,930.18
2024-01-26 10:00:00+01:00,3100.97,45.84,0.01,1292.92
2024-01-26 11:00:00+01:00,3019.2,43.84,0.02,1472.34
2024-01-26 12:00:00+01:00,3080.25,45.84,0.02,1245.98
2024-01-26 13:00:00+01:00,2961.43,45.84,0.01,1300.22
2024-01-26 14:00:00+01:00,2868.7,45.84,0.0,1320.54
2024-01-26 15:00:00+01:00,3013.41,45.84,0.0,1380.19
2024-01-26 16:00:00+01:00,3028.05,45.84,0.0,1435.6
2024-01-26 17:00:00+01:00,3006.59,45.74,0.0,1509.65
2024-01-26 18:00:00+01:00,3002.65,45.74,0.0,1545.57
2024-01-26 19:00:00+01:00,2944.86,45.74,0.0,1803.7
2024-01-26 20:00:00+01:00,2775.04,45.74,0.0,1816.41
2024-01-26 21:00:00+01:00,2713.15,42.74,0.0,1773.08
2024-01-26 22:00:00+01:00,2556.39,37.74,0.0,1711.56
2024-01-26 23:00:00+01:00,1954.86,32.64,0.0,1549.35
2024-01-27 00:00:00+01:00,1291.28,27.44,0.0,1508.11
2024-01-27 01:00:00+01:00,1178.75,27.44,0.0,1601.24
2024-01-27 02:00:00+01:00,1158.68,27.44,0.0,1579.25
2024-01-27 03:00:00+01:00,1180.21,27.44,0.0,1471.27
2024-01-27 04:00:00+01:00,1177.86,27.44,0.0,1548.35
2024-01-27 05:00:00+01:00,1187.17,27.44,0.0,1675.26
2024-01-27 06:00:00+01:00,1169.14,27.44,0.0,1732.95
2024-01-27 07:00:00+01:00,1358.01,27.44,0.0,1849.39
2024-01-27 08:00:00+01:00,1424.69,27.44,0.0,1875.07
2024-01-27 09:00:00+01:00,1477.19,27.44,0.01,2050.29
2024-01-27 10:00:00+01:00,1476.66,22.44,0.02,2105.49
2024-01-27 11:00:00+01:00,1453.92,21.44,0.03,2181.56
2024-01-27 12:00:00+01:00,1315.57,21.44,0.03,2178.29
2024-01-27 13:00:00+01:00,1199.27,21.44,0.03,2149.53
2024-01-27 14:00:00+01:00,1192.49,21.44,0.01,2161.07
2024-01-27 15:00:00+01:00,1212.64,21.44,0.0,2187.95
2024-01-27 16:00:00+01:00,1264.43,21.44,0.0,2235.66
2024-01-27 17:00:00+01:00,1305.17,21.44,0.0,2225.17
2024-01-27 18:00:00+01:00,1282.91,21.44,0.0,2257.07
2024-01-27 19:00:00+01:00,1195.77,21.44,0.0,2291.52
2024-01-27 20:00:00+01:00,1085.29,21.44,0.0,2255.29
2024-01-27 21:00:00+01:00,930.03,21.44,0.0,2249.21
2024-01-27 22:00:00+01:00,846.48,21.44,0.0,2239.44
2024-01-27 23:00:00+01:00,838.9,21.44,0.0,2236.93
2024-01-28 00:00:00+01:00,830.95,17.14,0.0,2298.47
2024-01-28 01:00:00+01:00,835.4,17.14,0.0,2296.09
2024-01-28 02:00:00+01:00,840.48,17.14,0.0,2303.06
2024-01-28 03:00:00+01:00,837.23,17.14,0.0,2282.39
2024-01-28 04:00:00+01:00,831.82,17.14,0.0,2295.23
2024-01-28 05:00:00+01:00,839.3,17.14,0.0,2202.62
2024-01-28 06:00:00+01:00,1008.02,17.14,0.0,2125.71
2024-01-28 07:00:00+01:00,946.19,17.14,0.0,2083.73
2024-01-28 08:00:00+01:00,1015.48,17.14,0.0,2087.25
2024-01-28 09:00:00+01:00,1104.62,17.14,0.01,2076.97
2024-01-28 10:00:00+01:00,1128.86,17.14,0.02,1942.64
2024-01-28 11:00:00+01:00,1134.7,17.14,0.03,1628.91
2024-01-28 12:00:00+01:00,1065.54,17.14,0.03,1552.49
2024-01-28 13:00:00+01:00,1047.77,17.14,0.02,1680.31
2024-01-28 14:00:00+01:00,1043.27,17.14,0.01,1777.62
2024-01-28 15:00:00+01:00,1048.31,17.14,0.0,1968.82
2024-01-28 16:00:00+01:00,1060.67,17.14,0.0,1931.82
2024-01-28 17:00:00+01:00,1020.96,17.14,0.0,1958.84
2024-01-28 18:00:00+01:00,1060.46,17.14,0.0,2091.49
2024-01-28 19:00:00+01:00,963.73,17.14,0.0,2166.73
2024-01-28 20:00:00+01:00,867.44,17.14,0.0,2135.3
2024-01-28 21:00:00+01:00,829.57,17.14,0.0,1924.0
2024-01-28 22:00:00+01:00,828.52,17.14,0.0,1921.07
2024-01-28 23:00:00+01:00,815.96,17.14,0.0,1473.45
2024-01-29 00:00:00+01:00,501.81,20.74,0.0,1714.04
2024-01-29 01:00:00+01:00,501.81,20.74,0.0,1794.0
2024-01-29 02:00:00+01:00,502.31,20.74,0.0,1695.7
2024-01-29 03:00:00+01:00,502.81,20.74,0.0,1723.39
2024-01-29 04:00:00+01:00,497.31,20.74,0.0,1832.26
2024-01-29 05:00:00+01:00,514.06,20.74,0.0,2271.59
2024-01-29 06:00:00+01:00,753.06,20.74,0.0,2395.28
2024-01-29 07:00:00+01:00,975.02,20.74,0.0,2415.24
2024-01-29 08:00:00+01:00,972.88,20.74,0.0,2391.29
2024-01-29 09:00:00+01:00,1055.98,20.74,0.01,2444.98
2024-01-29 10:00:00+01:00,1048.78,20.74,0.08,2428.51
2024-01-29 11:00:00+01:00,1027.13,20.74,0.13,2430.63
2024-01-29 12:00:00+01:00,1004.44,19.84,0.14,2399.27
2024-01-29 13:00:00+01:00,1045.39,19.84,0.08,2413.33
2024-01-29 14:00:00+01:00,982.28,19.74,0.02,2423.55
2024-01-29 15:00:00+01:00,1050.53,19.74,0.0,2453.26
2024-01-29 16:00:00+01:00,992.26,19.74,0.0,2464.29
2024-01-29 17:00:00+01:00,968.42,19.64,0.0,2404.5
2024-01-29 18:00:00+01:00,1022.01,19.64,0.0,2354.38
2024-01-29 19:00:00+01:00,1042.54,19.64,0.0,2326.89
2024-01-29 20:00:00+01:00,994.73,19.64,0.0,2320.28
2024-01-29 21:00:00+01:00,980.29,19.64,0.0,2326.55
2024-01-29 22:00:00+01:00,934.22,19.64,0.0,2321.37
2024-01-29 23:00:00+01:00,933.1,19.34,0.0,2300.93
2024-01-30 00:00:00+01:00,1019.14,15.34,0.0,2342.7
2024-01-30 01:00:00+01:00,1017.4,15.84,0.0,2283.66
2024-01-30 02:00:00+01:00,1028.18,15.84,0.0,2285.89
2024-01-30 03:00:00+01:00,1106.82,15.84,0.0,2243.81
2024-01-30 04:00:00+01:00,1104.81,15.84,0.0,2187.93
2024-01-30 05:00:00+01:00,1165.46,21.84,0.0,2225.59
2024-01-30 06:00:00+01:00,1549.47,28.84,0.0,2235.7
2024-01-30 07:00:00+01:00,2188.37,34.84,0.0,2254.44
2024-01-30 08:00:00+01:00,2296.95,24.84,0.0,2235.89
2024-01-30 09:00:00+01:00,2308.83,24.84,0.04,2240.11
2024-01-30 10:00:00+01:00,2240.16,15.84,0.11,2219.11
2024-01-30 11:00:00+01:00,2330.55,16.54,0.14,2179.72
2024-01-30 12:00:00+01:00,2333.59,16.54,0.14,2189.57
2024-01-30 13:00:00+01:00,2366.7,16.54,0.09,2170.67
2024-01-30 14:00:00+01:00,2324.71,16.54,0.03,2144.33
2024-01-30 15:00:00+01:00,2376.87,16.54,0.0,2006.62
2024-01-30 16:00:00+01:00,2376.04,16.54,0.0,2084.14
2024-01-30 17:00:00+01:00,2276.36,16.44,0.0,2093.25
2024-01-30 18:00:00+01:00,2040.69,16.44,0.0,2129.32
2024-01-30 19:00:00+01:00,1983.97,16.44,0.0,2102.74
2024-01-30 20:00:00+01:00,1755.77,16.44,0.0,2145.41
2024-01-30 21:00:00+01:00,1722.36,16.44,0.0,2183.28
2024-01-30 22:00:00+01:00,1628.62,16.44,0.0,2170.66
2024-01-30 23:00:00+01:00,1573.09,12.94,0.0,2176.01
2024-01-31 00:00:00+01:00,1650.05,13.34,0.0,2215.54
2024-01-31 01:00:00+01:00,1648.63,13.34,0.0,2205.65
2024-01-31 02:00:00+01:00,1696.28,13.34,0.0,2274.03
2024-01-31 03:00:00+01:00,1703.47,16.64,0.0,2285.69
2024-01-31 04:00:00+01:00,1850.84,16.64,0.0,2282.79
2024-01-31 05:00:00+01:00,2118.25,13.34,0.0,2265.42
2024-01-31 06:00:00+01:00,2685.96,13.34,0.0,2321.69
2024-01-31 07:00:00+01:00,2676.37,13.34,0.0,2328.75
2024-01-31 08:00:00+01:00,2699.79,16.54,0.0,2296.62
2024-01-31 09:00:00+01:00,2594.73,16.54,0.02,2277.46
2024-01-31 10:00:00+01:00,2199.49,13.34,0.08,2260.07
2024-01-31 11:00:00+01:00,1936.94,13.34,0.1,2257.44
2024-01-31 12:00:00+01:00,1775.67,13.34,0.11,2187.85
2024-01-31 13:00:00+01:00,1640.78,11.34,0.07,2129.67
2024-01-31 14:00:00+01:00,1426.0,11.34,0.02,2004.99
2024-01-31 15:00:00+01:00,1417.48,11.34,0.0,1961.16
2024-01-31 16:00:00+01:00,1405.51,14.84,0.0,2048.68
2024-01-31 17:00:00+01:00,1385.01,14.74,0.0,2077.24
2024-01-31 18:00:00+01:00,897.34,14.74,0.0,2349.52
2024-01-31 19:00:00+01:00,625.28,14.74,0.0,2387.26
2024-01-31 20:00:00+01:00,485.77,14.74,0.0,2416.35
2024-01-31 21:00:00+01:00,414.24,14.74,0.0,2224.58
2024-01-31 22:00:00+01:00,406.25,14.74,0.0,1839.6
2024-01-31 23:00:00+01:00,422.09,14.84,0.0,1593.26
2024-02-01 00:00:00+01:00,288.34,13.94,0.0,1578.34
2024-02-01 01:00:00+01:00,288.59,13.94,0.0,1576.38
2024-02-01 02:00:00+01:00,289.09,13.94,0.0,1652.61
2024-02-01 03:00:00+01:00,289.09,13.94,0.0,1745.53
2024-02-01 04:00:00+01:00,279.84,13.94,0.0,1775.21
2024-02-01 05:00:00+01:00,290.59,13.94,0.0,1891.78
2024-02-01 06:00:00+01:00,370.7,13.94,0.0,2430.54
2024-02-01 07:00:00+01:00,497.16,13.94,0.0,2404.5
2024-02-01 08:00:00+01:00,404.97,13.94,0.0,2397.3
2024-02-01 09:00:00+01:00,371.52,13.94,0.04,2307.63
2024-02-01 10:00:00+01:00,381.75,13.94,0.1,2338.48
2024-02-01 11:00:00+01:00,387.7,13.94,0.17,1759.28
2024-02-01 12:00:00+01:00,384.18,13.94,0.19,1681.29
2024-02-01 13:00:00+01:00,380.16,13.94,0.12,1547.25
2024-02-01 14:00:00+01:00,482.05,13.94,0.06,1279.99
2024-02-01 15:00:00+01:00,444.69,13.94,0.01,1284.34
2024-02-01 16:00:00+01:00,859.43,13.94,0.0,1351.49
2024-02-01 17:00:00+01:00,1275.76,14.14,0.0,1125.95
2024-02-01 18:00:00+01:00,1213.24,14.14,0.0,1445.25
2024-02-01 19:00:00+01:00,1165.33,14.14,0.0,1673.92
2024-02-01 20:00:00+01:00,932.21,14.14,0.0,1526.58
2024-02-01 21:00:00+01:00,749.39,14.14,0.0,1344.91
2024-02-01 22:00:00+01:00,697.18,14.14,0.0,1738.9
2024-02-01 23:00:00+01:00,376.78,14.94,0.0,2081.89
2024-02-02 00:00:00+01:00,296.11,15.34,0.0,1901.19
2024-02-02 01:00:00+01:00,436.58,15.34,0.0,1894.92
2024-02-02 02:00:00+01:00,483.62,15.34,0.0,1879.12
2024-02-02 03:00:00+01:00,592.4,17.34,0.0,1891.3
2024-02-02 04:00:00+01:00,698.01,17.34,0.0,1868.68
2024-02-02 05:00:00+01:00,732.18,16.54,0.0,1830.89
2024-02-02 06:00:00+01:00,988.91,16.84,0.0,1795.21
2024-02-02 07:00:00+01:00,1329.37,16.54,0.0,1705.81
2024-02-02 08:00:00+01:00,1753.37,16.54,0.0,1742.76
2024-02-02 09:00:00+01:00,1866.72,16.54,0.03,1672.18
2024-02-02 10:00:00+01:00,2034.23,14.64,0.11,1536.81
2024-02-02 11:00:00+01:00,1966.96,14.34,0.12,1583.74
2024-02-02 12:00:00+01:00,1900.58,14.34,0.1,1755.17
2024-02-02 13:00:00+01:00,1633.62,16.34,0.04,1941.02
2024-02-02 14:00:00+01:00,1594.38,16.24,0.02,1764.51
2024-02-02 15:00:00+01:00,1589.95,16.24,0.01,1783.67
2024-02-02 16:00:00+01:00,1269.55,16.24,0.0,1822.06
2024-02-02 17:00:00+01:00,1232.31,16.34,0.0,1697.84
2024-02-02 18:00:00+01:00,983.95,16.34,0.0,1490.64
2024-02-02 19:00:00+01:00,809.22,16.34,0.0,1316.01
2024-02-02 20:00:00+01:00,426.8,16.34,0.0,1133.94
2024-02-02 21:00:00+01:00,211.23,16.34,0.0,1008.72
2024-02-02 22:00:00+01:00,214.0,16.34,0.0,951.05
2024-02-02 23:00:00+01:00,210.13,16.64,0.0,789.88
2024-02-03 00:00:00+01:00,404.12,16.84,0.0,706.72
2024-02-03 01:00:00+01:00,385.65,16.84,0.0,730.77
2024-02-03 02:00:00+01:00,329.44,16.84,0.0,836.41
2024-02-03 03:00:00+01:00,337.7,16.84,0.0,1120.08
2024-02-03 04:00:00+01:00,334.63,16.84,0.0,1442.91
2024-02-03 05:00:00+01:00,321.08,16.54,0.0,1628.34
2024-02-03 06:00:00+01:00,343.8,16.54,0.0,1711.86
2024-02-03 07:00:00+01:00,346.41,16.54,0.0,2127.91
2024-02-03 08:00:00+01:00,311.34,16.54,0.0,2080.26
2024-02-03 09:00:00+01:00,312.23,16.54,0.05,2065.49
2024-02-03 10:00:00+01:00,311.76,16.54,0.18,2110.45
2024-02-03 11:00:00+01:00,306.14,16.54,0.24,2151.74
2024-02-03 12:00:00+01:00,285.03,16.34,0.24,2141.31
2024-02-03 13:00:00+01:00,281.49,16.34,0.16,2179.81
2024-02-03 14:00:00+01:00,279.84,16.34,0.06,2216.23
2024-02-03 15:00:00+01:00,293.25,16.34,0.01,2274.39
2024-02-03 16:00:00+01:00,562.21,16.34,0.0,2368.16
2024-02-03 17:00:00+01:00,547.93,16.34,0.0,2341.51
2024-02-03 18:00:00+01:00,577.94,16.54,0.0,2268.59
2024-02-03 19:00:00+01:00,516.02,16.54,0.0,2203.06
