,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Energy storage
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated
2024-04-02 07:00:00+02:00,84.085,780.0975,0.0,586.865,,40.3775,2952.755,894.35,55.6675,247.6775,1737.3575,,1570.2275,
2024-04-02 08:00:00+02:00,84.28,772.405,0.0,466.44,,39.35,2953.0275,909.175,497.64,246.2225,1727.66,,1556.985,
2024-04-02 09:00:00+02:00,83.995,775.3925,0.0,452.8375,,39.3375,2953.715,910.3675,850.6475,247.76,1860.0125,,1627.7175,
2024-04-02 10:00:00+02:00,83.5775,758.94,0.0,133.425,,39.395,2952.8175,863.19,920.96,247.5925,1892.86,,1793.7975,
2024-04-02 11:00:00+02:00,85.425,802.2125,0.0,,291.545,39.0475,2950.2775,769.58,1148.765,249.975,1833.5975,,1872.815,
2024-04-02 12:00:00+02:00,85.6425,773.43,0.0,,347.5,38.9675,2950.6225,757.1975,1443.5275,245.52,1778.265,,1749.7025,
2024-04-02 13:00:00+02:00,88.055,732.135,0.0,,387.5725,39.2025,2950.725,768.815,1614.4025,250.5325,1684.1,,1823.91,
2024-04-02 14:00:00+02:00,85.22,708.0375,0.0,,435.1875,39.285,2947.705,862.6525,1691.525,249.045,1654.5375,,1945.365,
2024-04-02 15:00:00+02:00,82.24,719.605,0.0,,332.6975,39.335,2945.65,906.925,1972.67,250.005,1695.785,,2018.1,
2024-04-02 16:00:00+02:00,78.8475,697.61,0.0,,406.5075,39.7625,2947.2575,817.3375,2031.1475,250.8775,1702.3075,,1863.835,
2024-04-02 17:00:00+02:00,80.1875,731.37,0.0,,400.47,40.6975,2946.345,816.04,1590.75,247.02,1718.8725,,1705.48,
2024-04-02 18:00:00+02:00,80.2075,765.775,0.0,102.53,7.8625,40.51,2945.9275,841.0325,731.8325,247.195,1860.9225,,1284.25,
2024-04-02 19:00:00+02:00,80.82,806.1775,0.0,825.4475,,40.3,2948.11,920.055,168.505,244.395,1552.74,,918.9325,
2024-04-02 20:00:00+02:00,79.95,1016.795,0.0,938.0825,,40.3775,2949.5025,877.58,0.46,245.7725,1024.7625,,776.6675,
2024-04-02 21:00:00+02:00,77.8375,894.01,0.0,77.085,0.0825,40.7525,2951.52,762.7,0.0,244.4475,905.1,,992.365,
2024-04-02 22:00:00+02:00,77.615,853.475,0.0,504.755,,40.8525,2951.4375,749.8325,0.0,243.4475,650.815,,1049.63,
2024-04-02 23:00:00+02:00,78.945,1036.9775,0.0,238.995,,40.7725,2950.355,781.2075,0.0,245.07,570.075,,800.9575,
2024-04-03 00:00:00+02:00,79.11,810.0875,0.0,98.69,17.8725,40.6925,2950.33,607.0475,0.0,241.465,1190.84,,652.625,
2024-04-03 01:00:00+02:00,78.945,765.5125,0.0,,150.9,40.4675,2949.8775,653.1475,0.0,245.005,1385.335,,677.3475,
2024-04-03 02:00:00+02:00,80.3975,768.62,0.0,,176.5875,40.3525,2948.7225,695.1825,0.0,244.045,1507.4575,,829.5825,
2024-04-03 03:00:00+02:00,80.395,776.655,0.0,,596.6975,40.0825,2949.16,743.0375,0.0,244.5775,1761.395,,881.445,
2024-04-03 04:00:00+02:00,77.9275,797.035,0.0,,739.635,39.95,2949.01,708.5425,0.0,239.545,1712.89,,825.93,
2024-04-03 05:00:00+02:00,77.68,807.6725,0.0,,886.6375,40.0775,2948.845,694.4425,0.0,240.1325,1578.2825,,895.0075,
2024-04-03 06:00:00+02:00,76.9475,816.0325,0.0,,446.5325,40.2225,2946.49,735.605,0.0,241.5575,1581.0725,,918.9225,
2024-04-03 07:00:00+02:00,77.635,842.08,0.0,468.105,,39.8675,2948.4375,836.205,23.335,238.6475,1451.0725,,964.23,
2024-04-03 08:00:00+02:00,77.05,847.355,0.0,717.4225,,38.295,2951.95,863.67,224.355,245.88,1567.1125,,980.425,
2024-04-03 09:00:00+02:00,82.025,847.97,0.0,559.9625,,36.445,2951.185,855.22,551.905,236.695,1532.255,,955.8575,
2024-04-03 10:00:00+02:00,81.52,850.6375,0.0,,94.0,36.1375,2953.1975,791.6275,865.58,232.6125,1375.185,,991.9975,
2024-04-03 11:00:00+02:00,79.6975,864.5375,0.0,,14.0,37.095,2950.465,787.2425,1200.985,233.7525,1208.15,,1051.11,
2024-04-03 12:00:00+02:00,80.2075,807.49,0.0,,16.5775,38.8475,2947.48,775.8025,1699.565,230.34,1311.03,,1118.4175,
2024-04-03 13:00:00+02:00,76.485,789.56,0.0,,159.09,38.2325,2946.525,771.8175,2156.91,226.7375,1448.05,,1096.41,
2024-04-03 14:00:00+02:00,77.1175,764.9125,0.0,,637.085,38.4675,2945.65,847.8075,2606.2775,230.0125,1372.965,,1100.6875,
2024-04-03 15:00:00+02:00,75.3925,773.77,3.5825,,639.605,38.1675,2945.0275,918.4775,2559.28,229.9375,1729.0675,,1361.7525,
2024-04-03 16:00:00+02:00,74.4525,783.0,0.0,,544.215,39.1,2944.795,854.455,1845.625,229.4,1935.03,,1613.2575,
2024-04-03 17:00:00+02:00,77.835,785.97,0.0,34.7225,76.85,40.285,2945.73,842.16,1159.02,231.945,1956.615,,1784.2925,
2024-04-03 18:00:00+02:00,77.3075,832.3875,0.0,108.1675,,40.1925,2946.3775,881.6425,647.725,231.4775,1957.5375,,1952.525,
2024-04-03 19:00:00+02:00,79.2675,809.6775,0.0,452.2275,,40.0375,2944.79,953.09,137.905,233.0975,1968.2125,,2061.43,
2024-04-03 20:00:00+02:00,78.4575,818.465,0.0,739.45,,40.2075,2946.35,922.57,2.0625,230.3,1970.6675,,1989.2425,
2024-04-03 21:00:00+02:00,80.5875,808.4675,0.0,600.5,,40.3425,2948.575,812.51,0.0,234.2075,1969.6975,,1800.8025,
2024-04-03 22:00:00+02:00,79.605,811.2,0.0,16.6075,0.2825,40.4075,2950.4,749.5825,0.0,231.27,1959.7675,,1449.315,
2024-04-03 23:00:00+02:00,81.43,805.8325,0.0,19.1325,3.7175,40.3625,2951.71,856.6325,0.0,225.81,1930.955,,1297.37,
2024-04-04 00:00:00+02:00,79.53,761.4025,0.0,,500.4075,40.4475,2951.0075,623.86,0.0,231.425,1780.5275,,1201.34,
2024-04-04 01:00:00+02:00,80.5225,769.1,0.0,,724.59,40.345,2950.32,618.1025,0.0,232.6775,1219.04,,1156.07,
2024-04-04 02:00:00+02:00,79.9575,750.4275,0.0,,694.4,40.2775,2949.5875,690.42,0.0,229.02,974.6725,,1270.5725,
2024-04-04 03:00:00+02:00,79.865,771.7225,0.0,,879.395,40.115,2948.5325,729.135,0.0,227.82,1040.27,,1498.63,
2024-04-04 04:00:00+02:00,79.22,764.0625,0.0,,870.6925,39.9825,2947.79,725.9275,0.0,231.825,1364.215,,1770.8025,
2024-04-04 05:00:00+02:00,80.65,732.43,0.0,,330.335,39.8925,2947.3125,732.5875,0.0,236.4675,1627.8225,,1926.59,
2024-04-04 06:00:00+02:00,82.6075,723.3025,0.0,28.92,8.3825,39.9975,2947.765,790.91,0.0,249.7575,1869.605,,1878.9275,
2024-04-04 07:00:00+02:00,78.6925,754.065,0.0,538.8125,,40.165,2948.31,836.13,2.77,245.0225,1877.9,,1845.265,
2024-04-04 08:00:00+02:00,81.9675,804.38,0.0,657.3325,,39.3475,2947.065,841.335,69.4225,249.585,1954.47,,1678.2225,
2024-04-04 09:00:00+02:00,80.2475,777.735,0.0,589.355,,38.7175,2941.5925,857.24,556.7875,243.2825,1896.9575,,1779.6125,
2024-04-04 10:00:00+02:00,80.4275,744.25,0.325,3.24,7.8375,38.3375,2926.9275,829.9575,1432.5775,234.35,1926.635,,2006.34,
2024-04-04 11:00:00+02:00,76.665,751.47,10.93,79.11,5.7025,38.8975,2945.045,811.635,2265.305,234.345,1902.815,,2125.5925,
2024-04-04 12:00:00+02:00,81.7,720.6125,0.0825,,376.13,38.3025,2949.885,797.9675,2785.6625,233.95,1948.205,,2104.6325,
2024-04-04 13:00:00+02:00,77.615,733.92,0.0,,521.1225,37.3975,2950.5975,721.8075,3185.0775,237.1025,1968.2175,,1987.11,
2024-04-04 14:00:00+02:00,82.21,693.49,0.0,,625.3,37.14,2944.9025,743.175,3506.5575,225.2275,1945.1225,,1899.965,
2024-04-04 15:00:00+02:00,82.2875,695.2875,0.0,,634.68,37.335,2943.6475,841.625,3466.9075,208.17,1590.8625,,1841.69,
2024-04-04 16:00:00+02:00,84.0925,692.88,0.0,,611.015,37.67,2944.4375,865.2,2877.775,204.705,1864.1325,,1893.885,
2024-04-04 17:00:00+02:00,84.59,705.5925,0.0,34.7125,188.365,37.7925,2947.03,910.015,1680.01,205.8975,1891.67,,1988.5825,
2024-04-04 18:00:00+02:00,84.1175,705.0675,0.0,65.375,73.985,36.8425,2945.7375,950.6275,1049.55,205.87,1876.125,,1694.2625,
2024-04-04 19:00:00+02:00,82.47,736.295,0.0,776.4225,,36.21,2937.33,969.1525,413.1125,209.9325,1923.6775,,1208.0875,
2024-04-04 20:00:00+02:00,82.3025,730.345,0.0,947.9775,,35.2525,2945.6525,969.84,7.855,220.855,1960.3575,,870.625,
2024-04-04 21:00:00+02:00,82.545,774.5,0.0,918.26,,34.9575,2943.34,842.575,0.0,226.8175,1913.635,,725.4375,
2024-04-04 22:00:00+02:00,80.845,703.96,0.0,201.175,,35.41,2946.4575,804.265,0.0,230.0525,1834.6975,,746.445,
2024-04-04 23:00:00+02:00,81.615,700.66,0.0,126.6875,,36.1375,2947.7225,905.37,0.0,233.6225,1775.565,,850.77,
2024-04-05 00:00:00+02:00,82.6925,730.0425,0.0,187.43,,35.8525,2948.4625,660.875,0.0,240.0525,1377.4175,,912.1025,
2024-04-05 01:00:00+02:00,84.1025,755.0625,0.0,150.725,,35.2675,2948.3725,670.93,0.0,237.39,1033.14,,818.125,
2024-04-05 02:00:00+02:00,82.5825,698.76,0.0,51.4725,44.2425,35.32,2947.675,735.3075,0.0,238.1825,1548.1125,,946.9875,
2024-04-05 03:00:00+02:00,81.78,691.22,0.0,,755.1625,35.4975,2946.7825,743.015,0.0,240.915,1762.9975,,1151.7875,
2024-04-05 04:00:00+02:00,83.0675,693.98,0.0,,903.3875,35.455,2945.2525,736.8975,0.0,240.875,1833.4175,,1099.58,
2024-04-05 05:00:00+02:00,81.4925,689.0875,0.0,,150.9925,35.6175,2944.3075,710.2925,0.0,240.9275,1510.0075,,1072.575,
2024-04-05 06:00:00+02:00,82.1175,694.7275,0.0,,37.9875,35.9975,2942.5975,752.8925,0.0,239.2025,1660.9275,,1277.41,
2024-04-05 07:00:00+02:00,84.805,711.3025,0.0,163.4575,,35.54,2941.555,826.535,84.2375,238.3875,1631.12,,1520.135,
2024-04-05 08:00:00+02:00,86.4025,720.6425,0.0,754.9475,,34.28,2944.95,854.3,347.6175,238.8525,1904.8525,,1766.26,
2024-04-05 09:00:00+02:00,82.6825,741.235,0.0,461.58,,34.4675,2942.5875,852.63,564.6425,240.52,1943.3175,,2009.3025,
2024-04-05 10:00:00+02:00,84.3575,747.3125,0.0,164.8275,,34.26,2935.38,786.5425,731.6925,238.42,1963.385,,2079.765,
2024-04-05 11:00:00+02:00,88.2075,827.495,0.0,129.2325,,34.19,2938.695,839.3775,1181.9425,242.5375,1964.4475,,1987.8225,
2024-04-05 12:00:00+02:00,84.86,704.9525,0.0,,198.245,34.4975,2941.8975,862.9425,1355.08,232.76,1962.17,,2049.22,
2024-04-05 13:00:00+02:00,83.2675,706.955,0.0,,609.1275,34.6925,2942.97,808.81,2258.8625,234.6925,1936.4375,,2007.3275,
2024-04-05 14:00:00+02:00,80.695,642.4875,0.0,,606.695,34.735,2942.4725,763.9925,3349.815,238.785,1951.76,,1832.47,
2024-04-05 15:00:00+02:00,80.895,612.7575,0.0,,602.8475,34.1025,2941.785,761.2775,3612.255,233.435,1954.445,,1771.4525,
2024-04-05 16:00:00+02:00,80.8875,674.6325,0.0,,624.335,34.2875,2939.5175,797.015,3023.5525,235.605,1891.2675,,1622.0625,
2024-04-05 17:00:00+02:00,80.42,698.4425,0.0,,510.4225,35.0925,2867.08,846.0975,1909.9475,235.195,1881.47,,1391.6175,
2024-04-05 18:00:00+02:00,81.7725,721.7425,0.0,30.8875,46.5925,35.32,2625.44,916.455,732.635,239.4275,1912.345,,1167.7225,
2024-04-05 19:00:00+02:00,81.42,691.245,0.0,835.455,,34.8725,2541.1925,896.74,194.11,244.435,1789.8125,,967.375,
2024-04-05 20:00:00+02:00,80.0175,702.2925,0.0,801.03,,35.415,2514.92,936.4325,2.1375,252.005,1272.86,,1033.8875,
2024-04-05 21:00:00+02:00,79.6525,676.815,0.0,509.725,,35.525,2516.3525,900.685,0.0,252.64,1051.9425,,1008.6675,
2024-04-05 22:00:00+02:00,80.7125,695.2575,0.0,349.3475,,35.31,2515.8325,828.255,0.0,251.8425,950.8775,,874.375,
2024-04-05 23:00:00+02:00,80.7075,722.8175,0.0,296.475,,35.5075,2513.93,807.2425,0.0,250.235,650.47,,1067.03,
2024-04-06 00:00:00+02:00,80.6725,654.2725,0.0,2.2675,37.5425,35.75,2516.7425,721.895,0.0,249.375,840.5625,,858.5575,
2024-04-06 01:00:00+02:00,79.335,643.075,0.0,,192.205,35.9175,2518.44,682.0625,0.0,247.545,1090.3625,,684.9825,
2024-04-06 02:00:00+02:00,80.035,650.11,0.0,,564.99,36.0775,2518.5725,736.48,0.0,250.825,919.1025,,713.6525,
2024-04-06 03:00:00+02:00,80.25,680.1575,0.0,110.9675,26.9575,36.0275,2517.63,733.835,0.0,248.4975,674.5775,,880.1,
2024-04-06 04:00:00+02:00,81.785,670.7025,0.0,,170.94,35.8625,2516.9675,765.9575,0.0,244.525,1160.27,,1114.7075,
2024-04-06 05:00:00+02:00,82.9075,667.8775,0.0,,447.46,35.71,2515.5925,719.72,0.0,240.6925,1626.455,,1309.2075,
2024-04-06 06:00:00+02:00,82.2625,670.3125,0.0,,397.57,35.4,2514.6925,761.065,0.0,238.21,1792.745,,1469.2275,
2024-04-06 07:00:00+02:00,84.8,701.435,0.0,,365.0975,35.13,2514.3575,847.4675,151.48,243.68,1885.1825,,1698.0875,
2024-04-06 08:00:00+02:00,83.7425,670.835,0.0,,84.7625,34.9625,2513.79,914.76,1050.005,245.2325,1833.5525,,1646.17,
2024-04-06 09:00:00+02:00,79.525,666.4475,0.0,,73.0525,34.3525,2512.3875,924.2975,1896.675,246.4275,1851.3925,,1587.545,
2024-04-06 10:00:00+02:00,80.73,678.49,0.0,68.705,2.285,34.265,2513.4725,943.6175,2871.7375,248.0075,1843.165,,1593.8275,
2024-04-06 11:00:00+02:00,82.53,802.05,0.0,251.4425,,34.4975,2392.6075,921.725,3878.8425,247.705,1847.74,,1569.9075,
2024-04-06 12:00:00+02:00,83.6525,827.1475,0.0,,453.5675,34.6075,2288.42,894.4125,4798.275,243.835,1808.8175,,1563.5925,
2024-04-06 13:00:00+02:00,83.68,655.915,0.0,,480.75,34.7475,2282.88,853.615,4530.86,245.89,1719.24,,1549.26,
2024-04-06 14:00:00+02:00,81.5375,646.5475,0.0,,516.6125,34.85,2284.09,838.0675,4319.055,241.84,1703.005,,1558.455,
2024-04-06 15:00:00+02:00,82.4725,666.0025,0.0,,599.92,34.85,2281.9675,890.6825,3794.8525,242.9375,1760.49,,1705.5,
2024-04-06 16:00:00+02:00,80.165,662.2275,0.0,,563.095,35.0075,2404.34,881.5575,2889.37,243.81,1874.7925,,1656.9825,
2024-04-06 17:00:00+02:00,80.055,665.2575,0.0,,269.8425,35.7375,2511.0,942.76,1895.355,241.4325,1883.545,,1397.015,
2024-04-06 18:00:00+02:00,77.9725,682.12,0.0,200.465,,36.0575,2509.36,930.8725,865.385,243.415,1841.5475,,951.8025,
2024-04-06 19:00:00+02:00,76.3025,711.125,0.0,788.1075,,36.395,2507.995,912.365,232.75,246.9125,1858.795,,686.7025,
2024-04-06 20:00:00+02:00,78.3875,714.5825,0.0,809.3675,,36.6125,2508.77,897.2975,3.4825,245.3075,1765.05,,625.84,
2024-04-06 21:00:00+02:00,78.6825,702.1525,0.0,845.9925,,36.52,2510.5675,896.9175,0.0,248.125,1841.4375,,699.555,
2024-04-06 22:00:00+02:00,79.4125,701.5475,0.0,594.435,,36.6025,2510.155,838.7425,0.0,248.31,1759.8825,,711.8575,
2024-04-06 23:00:00+02:00,75.24,696.2025,0.0,89.045,,36.4375,2510.7825,730.155,0.0,247.31,1641.2725,,835.1125,
2024-04-07 00:00:00+02:00,77.7725,710.91,0.0,68.34,1.17,36.2,2510.705,649.1225,0.0,245.7875,1472.7725,,1057.45,
2024-04-07 01:00:00+02:00,76.6775,690.3325,0.0,,191.85,36.265,2511.945,675.0925,0.0,248.0425,1783.895,,1096.985,
2024-04-07 02:00:00+02:00,77.18,687.5475,0.0,,119.7825,36.305,2514.7175,688.3125,0.0,249.29,1851.66,,1223.2575,
2024-04-07 03:00:00+02:00,78.74,687.425,0.0,,72.0325,36.54,2514.345,657.5575,0.0,245.8725,1938.6775,,1248.1925,
2024-04-07 04:00:00+02:00,80.2725,672.6025,0.0,,24.1525,36.5325,2516.6075,656.43,0.0,246.14,1884.8225,,1271.9875,
2024-04-07 05:00:00+02:00,79.9725,657.17,0.0,,13.645,36.59,2516.465,632.175,0.0,246.94,1856.525,,1166.0175,
2024-04-07 06:00:00+02:00,78.5625,664.9325,0.0,,13.5125,36.6125,2516.895,677.365,0.0,246.1225,1852.52,,1141.36,
2024-04-07 07:00:00+02:00,80.32,653.8875,0.0,,63.8675,36.6325,2514.6675,735.42,90.3375,249.52,1757.8625,,1148.57,
2024-04-07 08:00:00+02:00,79.9225,646.18,0.0,,17.9025,36.4175,2512.89,760.3975,870.4525,247.965,1671.14,,1150.6025,
2024-04-07 09:00:00+02:00,80.3825,651.1075,0.0,,441.3275,36.25,2513.505,781.25,2235.105,245.8125,1398.5225,,1264.745,
2024-04-07 10:00:00+02:00,81.0425,657.6225,0.0,,799.0725,36.6525,2514.5725,792.5125,3359.375,246.85,1117.3975,,1448.215,
2024-04-07 11:00:00+02:00,80.325,667.945,0.0,,835.12,36.9525,2515.6325,737.38,4547.6225,247.42,1008.255,,1561.88,
2024-04-07 12:00:00+02:00,82.105,668.535,0.0,,935.0625,36.7325,2514.4875,678.84,5628.6325,238.485,360.6525,,1700.1625,
2024-04-07 13:00:00+02:00,84.46,652.935,0.0,,926.185,36.385,2514.4975,792.065,6049.1725,237.59,265.8075,,1507.735,
2024-04-07 14:00:00+02:00,83.3675,640.5675,0.0,,914.8825,36.1775,2515.6225,787.495,5515.22,245.6375,334.485,,1344.8975,
2024-04-07 15:00:00+02:00,82.7825,668.835,0.0,,887.75,36.18,2516.68,809.7025,3991.7725,248.6725,814.095,,1269.2725,
2024-04-07 16:00:00+02:00,82.0225,740.26,0.0,,213.9575,35.925,2515.705,749.46,2181.15,249.5925,1554.2525,,1158.63,
2024-04-07 17:00:00+02:00,80.1975,752.4975,0.0,14.7825,8.665,35.945,2515.1375,726.4475,892.8925,252.0375,1489.8775,,928.4675,
2024-04-07 18:00:00+02:00,78.59,773.9975,0.0,64.4675,1.81,37.09,2514.43,753.095,297.585,251.75,1597.8025,,683.585,
2024-04-07 19:00:00+02:00,77.145,839.92,0.0,535.3775,,37.3675,2514.045,806.7625,79.585,250.6525,1488.8575,,572.7375,
2024-04-07 20:00:00+02:00,79.2225,1091.8275,0.0,899.6575,,37.565,2513.59,872.2025,1.0625,250.3625,1297.26,,550.695,
2024-04-07 21:00:00+02:00,80.9125,1166.955,0.0,853.3525,,37.705,2513.82,838.5075,0.0,250.28,955.935,,597.6225,
2024-04-07 22:00:00+02:00,84.6475,1164.955,0.0,675.635,,37.995,2514.8725,738.865,0.0,253.04,708.72,,534.485,
2024-04-07 23:00:00+02:00,80.3625,1157.1575,0.0,456.13,,37.9175,2515.9525,798.665,0.0,253.5725,590.575,,343.88,
2024-04-08 00:00:00+02:00,83.4525,916.1725,0.0,,365.5875,38.045,2515.7,707.49,0.0,249.265,566.2675,,243.9325,
2024-04-08 01:00:00+02:00,84.62,900.1225,0.0,,781.21,38.1525,2517.615,763.4325,0.0,247.6325,597.5625,,183.3125,
2024-04-08 02:00:00+02:00,82.7475,990.7825,0.0,,890.8975,37.94,2518.2725,808.48,0.0,250.6675,456.58,,127.9775,
2024-04-08 03:00:00+02:00,82.0625,1041.965,0.0,,881.3925,37.7575,2518.6625,706.28,0.0,254.0375,332.4875,,110.35,
2024-04-08 04:00:00+02:00,83.6525,1039.855,0.0,,869.15,37.8425,2518.7925,710.0725,0.0,254.1775,279.3975,,144.4325,
2024-04-08 05:00:00+02:00,81.6975,1212.935,0.0,,498.8625,38.1075,2518.7325,720.6,0.0,251.175,233.395,,202.585,
2024-04-08 06:00:00+02:00,81.805,1683.465,0.0,,20.9425,37.9975,2518.5725,786.1875,0.0,250.6225,237.545,,213.0425,
2024-04-08 07:00:00+02:00,84.1875,1964.1975,0.0,773.6925,,38.0025,2517.945,870.885,168.2025,248.2925,159.3425,,148.2775,
2024-04-08 08:00:00+02:00,86.275,2021.9,0.0,624.1925,,38.015,2516.9075,904.5525,651.1725,245.29,48.5525,,81.1775,
2024-04-08 09:00:00+02:00,84.8675,2043.1575,3.75,550.2075,,37.0075,2517.295,912.7925,1577.2475,245.0875,4.31,2.2975,29.0875,
2024-04-08 10:00:00+02:00,84.3025,1689.15,0.0,151.0325,,36.835,2515.435,863.065,2750.4325,247.7625,0.3275,8.86,28.935,
2024-04-08 11:00:00+02:00,82.825,1536.3025,0.0,3.9875,3.7425,36.5175,2514.9725,862.3125,3086.3675,244.03,0.1225,14.575,49.3175,
2024-04-08 12:00:00+02:00,84.0775,1659.78,0.0,,273.775,37.775,2514.685,891.645,2265.24,242.625,,7.4275,101.875,
2024-04-08 13:00:00+02:00,81.0825,1627.07,0.0,15.23,85.485,37.565,2514.5675,846.015,2216.3975,235.8825,26.29,0.945,174.81,
2024-04-08 14:00:00+02:00,82.375,1249.87,0.0,,402.07,37.305,2515.1125,733.0825,2926.04,238.9075,102.995,,302.2075,
2024-04-08 15:00:00+02:00,81.01,1435.3125,0.0,,63.6425,37.5,2513.7525,679.32,3575.2575,241.7375,197.7325,,307.385,
2024-04-08 16:00:00+02:00,82.405,1447.735,0.0,,552.0475,37.7775,2514.2275,720.2125,4039.83,240.895,260.58,,293.4425,
2024-04-08 17:00:00+02:00,82.34,1934.36,0.0,3.99,41.0925,38.7125,2512.2825,807.5175,3028.1725,237.67,256.88,,384.5675,
2024-04-08 18:00:00+02:00,82.0575,2750.51,0.0,479.7325,,38.63,2511.455,882.915,1597.3975,237.0775,241.4225,,393.225,
2024-04-08 19:00:00+02:00,80.92,2875.0675,0.0,906.3525,,38.6925,2510.4425,836.08,477.76,240.2525,218.9225,,333.8475,
2024-04-08 20:00:00+02:00,79.055,3161.14,0.0,921.875,,38.7025,2509.285,845.4575,18.8025,242.03,209.9725,,346.0775,
2024-04-08 21:00:00+02:00,83.025,2741.58,0.0,247.96,,38.8075,2509.535,845.89,0.0,241.8675,162.425,,475.36,
2024-04-08 22:00:00+02:00,85.0325,1900.57,0.0,95.285,,39.265,2508.785,849.835,0.0,240.4225,802.485,,628.205,
2024-04-08 23:00:00+02:00,82.6725,1612.6025,0.0,16.8275,155.6325,39.505,2510.15,756.9125,0.0,240.44,733.6275,,790.26,
2024-04-09 00:00:00+02:00,80.76,1428.17,0.0,29.73,58.72,39.575,2510.2475,645.1625,0.0,231.5275,1121.755,,730.01,
2024-04-09 01:00:00+02:00,77.6125,1014.965,0.0,85.69,2.95,39.775,2512.3675,730.4075,0.0,232.5425,1269.9925,,588.0775,
2024-04-09 02:00:00+02:00,79.9475,953.215,0.0,41.4125,15.835,39.7875,2514.9,726.08,0.0,235.02,1849.3475,,590.94,
2024-04-09 03:00:00+02:00,80.325,1015.17,0.0,,541.4075,39.835,2517.2475,681.9475,0.0,228.95,1840.3675,,838.84,
2024-04-09 04:00:00+02:00,79.07,1085.82,0.0,,385.495,39.5825,2518.7175,699.2825,0.0,229.39,1851.58,,864.795,
2024-04-09 05:00:00+02:00,78.915,985.9125,0.0,,301.055,39.3175,2518.7875,693.225,0.0,230.32,1936.95,,1163.5525,
2024-04-09 06:00:00+02:00,78.8275,963.795,0.0,,168.09,39.27,2518.675,755.725,0.0,232.2225,1913.0525,,1698.7075,
2024-04-09 07:00:00+02:00,77.03,1023.89,0.0,550.2425,,39.0375,2518.62,862.6125,95.055,232.285,1972.655,,1848.5225,
2024-04-09 08:00:00+02:00,76.28,1025.9,0.0,233.115,,37.8375,2518.3025,904.0725,648.005,227.4525,1991.1275,,2032.5225,
2024-04-09 09:00:00+02:00,78.8725,982.975,0.0625,1.8275,78.5275,37.645,2517.1875,933.1775,1557.915,230.6125,1906.4275,,2155.1575,
2024-04-09 10:00:00+02:00,76.2825,903.425,0.0,,110.1975,37.8775,2518.1275,841.7725,2281.0025,236.6825,1909.105,,2194.345,
2024-04-09 11:00:00+02:00,79.655,884.05,0.0,,525.4825,37.9675,2516.775,853.0625,2841.475,222.8975,1999.9175,,2228.8425,
2024-04-09 12:00:00+02:00,78.2275,851.825,0.0,,649.845,38.0125,2517.43,917.7225,2855.735,228.975,2022.8525,,2288.045,
2024-04-09 13:00:00+02:00,80.955,864.48,0.0,,751.0125,37.4825,2518.1275,903.975,2934.025,231.6325,2001.245,,2369.55,
2024-04-09 14:00:00+02:00,81.2875,864.2525,0.0,,883.115,37.0125,2518.035,766.9375,2981.565,237.0825,1951.8325,,2280.24,
2024-04-09 15:00:00+02:00,81.16,883.0975,0.0,,901.245,36.9425,2518.775,716.44,2835.0375,239.96,1782.835,,2165.09,
2024-04-09 16:00:00+02:00,79.3075,920.275,0.0,,628.8675,35.34,2520.2,699.2625,2335.1775,242.56,1743.165,,2111.4925,
2024-04-09 17:00:00+02:00,80.295,913.9975,0.0,,321.525,36.4925,2519.7775,722.1975,1627.315,250.12,2019.9075,,2033.3625,
2024-04-09 18:00:00+02:00,79.3575,977.5275,0.0,351.4725,,37.9625,2519.61,831.6825,986.5275,255.8425,2014.32,,1913.2775,
2024-04-09 19:00:00+02:00,81.7175,1029.9825,0.0,802.8525,,38.4025,2519.05,856.115,303.375,257.195,1965.94,,1790.3775,
2024-04-09 20:00:00+02:00,82.3875,1023.11,0.0,883.6325,,38.9225,2519.3125,875.725,20.195,258.9125,1990.11,,1592.295,
2024-04-09 21:00:00+02:00,82.2525,1046.0025,0.0,787.8325,,39.155,2520.045,893.3875,0.0,261.6775,1986.745,,1487.015,
2024-04-09 22:00:00+02:00,84.3575,1019.685,0.0,394.8675,,38.9975,2520.6875,835.1525,0.0,262.225,1976.5425,,1415.2925,
2024-04-09 23:00:00+02:00,80.6225,986.255,0.0,6.5625,29.6975,38.485,2520.7125,703.0475,0.0,262.665,1968.245,,1290.97,
2024-04-10 00:00:00+02:00,80.5975,876.2825,0.0,,708.175,38.185,2520.365,654.355,0.0,262.615,1936.19,,1108.9925,
2024-04-10 01:00:00+02:00,80.35,883.2175,0.0,,892.885,38.345,2518.7075,697.8275,0.0,263.455,1878.5225,,1016.7425,
2024-04-10 02:00:00+02:00,81.9875,859.57,0.0,,867.4475,38.4875,2519.555,648.825,0.0,261.77,1901.1025,,902.545,
2024-04-10 03:00:00+02:00,81.2975,770.87,0.0,,761.5275,38.6725,2521.265,659.455,0.0,255.1975,1723.93,,750.1925,
