,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Wind Onshore,Solar
2026-03-12 09:30:00+01:00,0.3,0.439999,867.145834,449.747403,15.875661,322.148003,1.865214
2026-03-12 09:45:00+01:00,0.3,0.439999,866.149415,486.580521,15.3449,328.106691,2.273211
2026-03-12 10:00:00+01:00,0.3,0.439999,852.405272,464.438302,14.747835,332.022568,2.827285
2026-03-12 10:15:00+01:00,0.3,0.439999,848.907998,470.302399,14.969137,329.710747,2.528254
2026-03-12 10:30:00+01:00,0.3,0.439999,860.261135,456.729001,16.009709,333.595361,2.803692
2026-03-12 10:45:00+01:00,0.3,0.439999,874.966269,467.777978,15.689017,326.233642,2.708625
2026-03-12 11:00:00+01:00,0.3,0.439999,863.380546,546.501033,16.427019,328.790105,3.386944
2026-03-12 11:15:00+01:00,0.3,0.439999,863.297971,542.422712,15.773377,338.198369,2.911528
2026-03-12 11:30:00+01:00,0.3,0.439999,871.519725,496.350479,15.251751,338.417594,2.773201
2026-03-12 11:45:00+01:00,0.3,0.439999,873.851834,478.722349,16.353478,341.88786,2.707375
2026-03-12 12:00:00+01:00,0.3,0.439999,872.537381,516.103802,18.214214,344.860504,2.612408
2026-03-12 12:15:00+01:00,0.3,0.439999,869.3389,479.55869,17.651289,354.178693,2.480065
2026-03-12 12:30:00+01:00,0.3,0.439999,866.436617,484.400692,17.818344,359.633419,2.45454
2026-03-12 12:45:00+01:00,0.3,0.439999,869.066305,473.468487,17.798979,358.125712,2.421317
2026-03-12 13:00:00+01:00,0.3,0.439999,875.66117,538.141915,14.822831,357.737136,2.65227
2026-03-12 13:15:00+01:00,0.3,0.439999,884.47144,575.338276,16.435414,355.729911,2.648486
2026-03-12 13:30:00+01:00,0.3,0.439999,891.143047,610.258279,16.458247,357.147312,2.735636
2026-03-12 13:45:00+01:00,0.3,0.439999,889.203032,607.805258,16.087097,355.327707,2.665134
2026-03-12 14:00:00+01:00,0.3,0.439999,882.411905,572.197314,14.983575,354.681119,2.381257
2026-03-12 14:15:00+01:00,0.3,0.439999,886.307682,570.400805,13.113337,356.354352,2.311953
2026-03-12 14:30:00+01:00,0.3,0.439999,888.710327,566.38755,13.257097,357.271111,2.311763
2026-03-12 14:45:00+01:00,0.3,0.439999,896.072724,582.330166,13.702459,353.634585,2.073629
2026-03-12 15:00:00+01:00,0.3,0.439999,899.118318,688.2079,14.138771,340.185046,1.578662
2026-03-12 15:15:00+01:00,0.3,0.439999,904.188436,701.800144,14.101043,334.595666,1.574828
2026-03-12 15:30:00+01:00,0.3,0.439999,899.599579,697.5525,14.188467,337.763763,1.543728
2026-03-12 15:45:00+01:00,0.3,0.439999,898.570062,694.242895,14.085637,343.096958,1.862914
2026-03-12 16:00:00+01:00,0.3,0.439999,894.566803,618.161455,14.26125,354.177977,0.708417
2026-03-12 16:15:00+01:00,0.3,0.439999,882.156389,627.617148,14.127075,347.107177,0.445267
2026-03-12 16:30:00+01:00,0.3,0.439999,890.246773,598.324215,14.059544,348.570565,0.684067
2026-03-12 16:45:00+01:00,0.3,0.439999,894.805643,585.829676,14.195048,353.730206,0.385453
2026-03-12 17:00:00+01:00,0.3,0.439999,895.198735,629.860816,13.944524,345.857354,0.002516
2026-03-12 17:15:00+01:00,0.3,0.439999,890.718466,532.812204,13.879069,344.179217,0.0
2026-03-12 17:30:00+01:00,0.3,0.439999,881.159854,588.432614,13.137126,339.810429,0.0
2026-03-12 17:45:00+01:00,0.3,0.439999,886.948946,503.691681,12.685701,327.707435,0.0
2026-03-12 18:00:00+01:00,0.3,0.439999,874.663237,575.109537,12.323754,322.877063,0.0
2026-03-12 18:15:00+01:00,0.3,0.439999,872.748288,662.358503,12.030872,326.45838,0.0
2026-03-12 18:30:00+01:00,0.3,0.439999,880.255328,703.832234,11.791342,345.172898,0.0
2026-03-12 18:45:00+01:00,0.3,0.439999,885.204234,712.165247,11.954708,342.357736,0.0
2026-03-12 19:00:00+01:00,0.200777,0.439999,877.842236,713.498028,11.859446,342.945376,0.0
2026-03-12 19:15:00+01:00,0.2,0.439999,874.706353,700.427507,11.690233,346.625882,0.0
2026-03-12 19:30:00+01:00,0.2,0.439999,871.844817,711.689117,12.090665,347.079741,0.0
2026-03-12 19:45:00+01:00,0.2,0.439999,873.91677,704.655635,12.353064,347.695168,0.0
2026-03-12 20:00:00+01:00,0.2,0.439999,880.421245,688.968388,11.631187,344.115556,0.0
2026-03-12 20:15:00+01:00,0.2,0.439999,880.940357,630.213942,12.818366,336.395255,0.0
2026-03-12 20:30:00+01:00,0.2,0.439999,877.709783,601.543255,13.639227,334.082864,0.0
2026-03-12 20:45:00+01:00,0.2,0.439999,878.074921,574.839349,13.812471,318.868177,0.0
2026-03-12 21:00:00+01:00,0.2,0.439999,875.991187,576.938062,13.845075,322.561605,0.0
2026-03-12 21:15:00+01:00,0.2,0.439999,877.272718,487.784173,14.256989,325.053927,0.0
2026-03-12 21:30:00+01:00,0.2,0.439999,875.094539,501.169746,14.660437,325.349234,0.0
2026-03-12 21:45:00+01:00,0.2,0.439999,876.357329,476.715091,14.640526,319.133389,0.0
2026-03-12 22:00:00+01:00,0.2,0.439999,879.849964,485.570588,14.658385,328.237029,0.0
2026-03-12 22:15:00+01:00,0.2,0.439999,879.276355,406.386053,14.415732,322.2317,0.0
2026-03-12 22:30:00+01:00,0.2,0.439999,881.473402,262.840015,14.939598,314.345277,0.0
2026-03-12 22:45:00+01:00,0.2,0.439999,881.960537,287.516893,15.093869,323.649532,0.0
2026-03-12 23:00:00+01:00,0.293333,0.439999,870.718523,293.121167,14.658118,323.119706,0.0
2026-03-12 23:15:00+01:00,0.3,0.439999,871.179028,216.785647,14.983885,313.526272,0.0
2026-03-12 23:30:00+01:00,0.3,0.439999,875.42306,204.540878,15.151177,314.346609,0.0
2026-03-12 23:45:00+01:00,0.3,0.439999,881.661315,258.708939,14.837117,308.367448,0.0
2026-03-13 00:00:00+01:00,0.3,0.439999,886.330983,275.125675,15.590289,302.571443,0.0
2026-03-13 00:15:00+01:00,0.3,0.439999,892.613281,226.408715,15.685986,297.641203,0.0
2026-03-13 00:30:00+01:00,0.3,0.439999,891.221512,344.989048,15.683061,301.434485,0.0
2026-03-13 00:45:00+01:00,0.3,0.439999,889.265075,357.983828,15.800751,310.946101,0.0
2026-03-13 01:00:00+01:00,0.200777,0.439999,893.842153,246.393903,14.701113,313.676257,0.0
2026-03-13 01:15:00+01:00,0.2,0.439999,911.993924,198.017789,14.456853,320.521949,0.0
2026-03-13 01:30:00+01:00,0.2,0.439999,919.59881,166.903765,14.058978,314.359427,0.0
2026-03-13 01:45:00+01:00,0.2,0.439999,920.160987,164.881037,14.444869,318.465456,0.0
2026-03-13 02:00:00+01:00,0.2,0.439999,917.174836,156.955177,13.985767,327.249478,0.0
2026-03-13 02:15:00+01:00,0.2,0.439999,911.432057,179.163432,14.918949,327.907608,0.0
2026-03-13 02:30:00+01:00,0.2,0.439999,912.651667,184.931514,14.05591,327.730198,0.0
2026-03-13 02:45:00+01:00,0.2,0.439999,918.395797,189.572511,13.002978,331.476775,0.0
2026-03-13 03:00:00+01:00,0.299444,0.439999,918.67247,217.480916,14.993844,332.755678,0.0
2026-03-13 03:15:00+01:00,0.3,0.439999,923.49881,215.848901,16.01159,335.023301,0.0
2026-03-13 03:30:00+01:00,0.3,0.439999,928.625033,163.779759,16.358428,333.145502,0.0
2026-03-13 03:45:00+01:00,0.3,0.439999,929.824565,157.476834,16.423098,333.851432,0.0
2026-03-13 04:00:00+01:00,0.3,0.439999,934.339543,159.062696,15.300616,332.690986,0.0
2026-03-13 04:15:00+01:00,0.3,0.439999,934.472136,183.6169,16.209437,334.336394,0.0
2026-03-13 04:30:00+01:00,0.3,0.439999,934.547804,178.999493,16.100572,335.698175,0.0
2026-03-13 04:45:00+01:00,0.3,0.439999,935.636389,185.471164,16.188281,335.195579,0.0
2026-03-13 05:00:00+01:00,0.3,0.439999,937.773539,237.188817,16.831726,335.505678,0.0
2026-03-13 05:15:00+01:00,0.3,0.439999,940.013964,244.809904,16.77961,335.134843,0.0
2026-03-13 05:30:00+01:00,0.3,0.439999,940.931006,277.03665,16.513597,330.27144,0.0
2026-03-13 05:45:00+01:00,0.3,0.439999,946.928759,209.159114,16.934551,328.000058,0.0
2026-03-13 06:00:00+01:00,0.3,0.439999,949.425672,231.144742,18.261246,328.824447,0.0
2026-03-13 06:15:00+01:00,0.3,0.439999,947.402534,232.8405,17.499896,327.636434,0.0
2026-03-13 06:30:00+01:00,0.3,0.439999,948.303273,307.307905,17.078506,329.774498,0.0
2026-03-13 06:45:00+01:00,0.3,0.439999,948.645905,327.721611,17.397928,330.712226,0.0
2026-03-13 07:00:00+01:00,0.3,0.439999,951.105399,326.034665,17.389322,330.935495,0.297885
2026-03-13 07:15:00+01:00,0.3,0.439999,957.961754,275.841482,17.311051,330.54175,0.326241
2026-03-13 07:30:00+01:00,0.3,0.439999,961.229746,311.231384,17.360751,328.753753,0.214766
2026-03-13 07:45:00+01:00,0.3,0.439999,964.310692,322.145498,17.121937,324.28007,0.150869
2026-03-13 08:00:00+01:00,0.3,0.439999,965.230198,448.607833,15.994461,330.572714,1.153658
2026-03-13 08:15:00+01:00,0.3,0.439999,971.916758,465.826606,15.62901,327.006493,1.138021
2026-03-13 08:30:00+01:00,0.3,0.439999,974.302989,483.265918,16.098404,324.982036,1.250704
2026-03-13 08:45:00+01:00,0.3,0.439999,977.382458,470.942132,16.150686,333.275803,1.519763
2026-03-13 09:00:00+01:00,0.3,0.439999,980.108067,473.647783,15.369567,336.105056,1.711333
2026-03-13 09:15:00+01:00,0.3,0.439999,984.445941,488.99783,14.996058,334.010081,1.751056
2026-03-13 09:30:00+01:00,0.3,0.439999,990.344737,530.926219,14.789115,337.059033,1.82596
2026-03-13 09:45:00+01:00,0.3,0.439999,1006.303937,511.473205,14.265237,332.016513,1.855665
2026-03-13 10:00:00+01:00,0.3,0.439999,988.39826,411.172773,13.927092,342.245742,1.91933
2026-03-13 10:15:00+01:00,0.3,0.439999,996.502888,386.256779,14.395494,339.600074,2.035761
2026-03-13 10:30:00+01:00,0.3,0.439999,1016.415021,455.204514,14.776138,347.259292,1.998912
2026-03-13 10:45:00+01:00,0.3,0.439999,1024.915157,573.654748,14.933625,343.430674,1.889505
2026-03-13 11:00:00+01:00,0.3,0.439999,1027.720762,487.227452,14.949044,344.990505,2.206016
2026-03-13 11:15:00+01:00,0.3,0.439999,1050.347883,471.718284,15.616759,346.290122,2.388712
2026-03-13 11:30:00+01:00,0.3,0.439999,1097.211212,479.760056,15.428949,348.192917,2.54625
2026-03-13 11:45:00+01:00,0.3,0.439999,1108.03507,452.5598,15.098193,343.484552,2.67742
2026-03-13 12:00:00+01:00,0.3,0.439999,1121.339363,380.703549,15.041142,335.913127,2.78909
2026-03-13 12:15:00+01:00,0.3,0.439999,1119.133418,381.858239,14.905594,327.674451,2.790535
2026-03-13 12:30:00+01:00,0.3,0.439999,1118.449844,350.404259,14.063836,321.637772,2.658135
2026-03-13 12:45:00+01:00,0.3,0.439999,1116.663174,369.849622,14.358025,316.088243,2.823823
2026-03-13 13:00:00+01:00,0.3,0.439999,1118.694678,352.599451,14.494662,322.372105,3.033688
2026-03-13 13:15:00+01:00,0.3,0.439999,1121.677412,334.378236,14.519789,323.796619,2.839096
2026-03-13 13:30:00+01:00,0.3,0.439999,1127.751808,361.302886,13.423797,329.821492,2.860339
2026-03-13 13:45:00+01:00,0.3,0.439999,1128.438732,363.784071,13.950589,324.954358,2.900518
2026-03-13 14:00:00+01:00,0.3,0.439999,1126.456321,380.94197,14.233833,318.849449,2.634315
2026-03-13 14:15:00+01:00,0.3,0.439999,1123.421521,375.005825,14.395876,311.712437,2.548971
2026-03-13 14:30:00+01:00,0.3,0.439999,1127.817026,334.338647,14.151354,305.870893,2.546014
2026-03-13 14:45:00+01:00,0.3,0.439999,1133.705099,352.569924,14.616577,283.575448,2.31471
2026-03-13 15:00:00+01:00,0.3,0.439999,1147.672475,401.557602,14.640129,282.196665,1.518453
2026-03-13 15:15:00+01:00,0.3,0.439999,1153.179391,455.485619,15.112439,284.226604,1.536243
2026-03-13 15:30:00+01:00,0.3,0.439999,1158.727752,539.9557,15.181994,304.401803,1.642401
2026-03-13 15:45:00+01:00,0.3,0.439999,1164.292438,604.721116,13.904094,317.975333,1.620588
2026-03-13 16:00:00+01:00,0.3,0.439999,1169.878878,649.195815,15.081548,315.27158,0.897111
2026-03-13 16:15:00+01:00,0.3,0.439999,1183.016414,668.412418,15.191221,312.683977,0.800666
2026-03-13 16:30:00+01:00,0.3,0.439999,1192.503062,708.630449,14.68751,310.14303,0.848165
2026-03-13 16:45:00+01:00,0.3,0.439999,1198.070729,787.118821,14.980561,321.311332,0.79187
2026-03-13 17:00:00+01:00,0.3,0.439999,1196.130069,772.199226,14.302253,323.744253,0.367263
2026-03-13 17:15:00+01:00,0.3,0.439999,1191.078533,747.317311,13.765038,320.391335,0.287697
2026-03-13 17:30:00+01:00,0.3,0.439999,1186.972731,762.977529,13.097104,323.3079,0.128054
2026-03-13 17:45:00+01:00,0.3,0.439999,1195.516879,794.372615,12.243402,324.174464,0.1
2026-03-13 18:00:00+01:00,0.3,0.439999,1195.223118,886.929262,12.015126,325.797059,0.000222
2026-03-13 18:15:00+01:00,0.3,0.439999,1193.342236,944.852442,12.005108,330.003446,0.0
2026-03-13 18:30:00+01:00,0.3,0.439999,1200.620581,964.456216,11.999947,330.279361,0.0
2026-03-13 18:45:00+01:00,0.3,0.439999,1199.550612,957.08146,11.74505,332.147234,0.0
2026-03-13 19:00:00+01:00,0.3,0.439999,1206.369291,928.229152,11.53453,331.556927,0.0
2026-03-13 19:15:00+01:00,0.3,0.439999,1211.739168,919.683007,11.668756,329.120893,0.0
2026-03-13 19:30:00+01:00,0.3,0.439999,1217.519751,918.484413,11.95818,326.270457,0.0
2026-03-13 19:45:00+01:00,0.3,0.439999,1223.213818,922.299485,12.026318,326.315828,0.0
2026-03-13 20:00:00+01:00,0.200333,0.439999,1225.844178,878.968644,12.402343,328.823395,0.0
2026-03-13 20:15:00+01:00,0.2,0.439999,1226.301321,825.280558,12.002049,329.935012,0.0
2026-03-13 20:30:00+01:00,0.2,0.439999,1222.799977,809.659983,12.22008,334.374365,0.0
2026-03-13 20:45:00+01:00,0.2,0.439999,1217.472217,840.802,12.247524,331.375289,0.0
2026-03-13 21:00:00+01:00,0.2,0.439999,1203.774013,782.475247,13.662969,329.972576,0.0
2026-03-13 21:15:00+01:00,0.2,0.439999,1204.811241,812.032826,13.538977,327.399488,0.0
2026-03-13 21:30:00+01:00,0.2,0.439999,1203.902214,819.35425,13.371978,329.667889,0.0
2026-03-13 21:45:00+01:00,0.2,0.439999,1201.49014,815.461905,14.511484,329.898923,0.0
2026-03-13 22:00:00+01:00,0.2,0.439999,1190.484544,805.815044,15.058257,331.462393,0.0
2026-03-13 22:15:00+01:00,0.2,0.439999,1191.137476,775.382989,15.140507,331.515889,0.0
2026-03-13 22:30:00+01:00,0.2,0.439999,1194.644752,789.414551,15.291593,333.589367,0.0
2026-03-13 22:45:00+01:00,0.2,0.439999,1193.450531,838.279132,14.855747,329.250418,0.0
2026-03-13 23:00:00+01:00,0.2,0.439999,1195.038041,838.746534,14.485101,324.329775,0.0
2026-03-13 23:15:00+01:00,0.2,0.439999,1195.145183,821.140042,14.325636,313.249817,0.0
2026-03-13 23:30:00+01:00,0.2,0.439999,1189.886753,813.867182,14.583376,307.420148,0.0
2026-03-13 23:45:00+01:00,0.2,0.439999,1189.408515,810.38964,14.356682,303.135311,0.0
2026-03-14 00:00:00+01:00,0.299222,0.439999,1207.80667,789.502005,14.525282,291.171059,0.0
2026-03-14 00:15:00+01:00,0.3,0.439999,1213.356062,839.688171,14.283981,268.536297,0.0
2026-03-14 00:30:00+01:00,0.3,0.439999,1214.305544,859.828054,14.105502,257.327277,0.0
2026-03-14 00:45:00+01:00,0.3,0.439999,1205.413234,849.088032,14.151033,251.491044,0.0
2026-03-14 01:00:00+01:00,0.3,0.439999,1209.559258,835.788937,13.834201,238.684306,0.0
2026-03-14 01:15:00+01:00,0.3,0.439999,1210.773224,817.753251,13.246895,236.946749,0.0
2026-03-14 01:30:00+01:00,0.3,0.439999,1214.805714,810.069808,14.020007,235.560807,0.0
2026-03-14 01:45:00+01:00,0.3,0.439999,1221.076632,740.967295,14.405089,230.28623,0.0
2026-03-14 02:00:00+01:00,0.3,0.439999,1226.896413,751.001021,14.563107,208.914734,0.0
2026-03-14 02:15:00+01:00,0.3,0.439999,1223.92953,740.817552,14.610842,196.413409,0.0
2026-03-14 02:30:00+01:00,0.3,0.439999,1224.455298,732.539032,14.416188,191.851058,0.0
2026-03-14 02:45:00+01:00,0.3,0.439999,1223.252241,736.302845,14.825339,188.066661,0.0
2026-03-14 03:00:00+01:00,0.200222,0.439999,1225.963501,742.81623,15.030132,179.317839,0.0
2026-03-14 03:15:00+01:00,0.2,0.439999,1224.791192,767.245819,14.751502,175.459766,0.0
2026-03-14 03:30:00+01:00,0.2,0.439999,1223.722819,736.066285,15.460028,173.153979,0.0
2026-03-14 03:45:00+01:00,0.2,0.439999,1224.649143,740.676513,16.13882,172.503998,0.0
2026-03-14 04:00:00+01:00,0.299777,0.439999,1232.541636,736.926014,15.13922,171.534266,0.0
2026-03-14 04:15:00+01:00,0.3,0.439999,1232.602369,756.392877,14.952852,168.51075,0.0
2026-03-14 04:30:00+01:00,0.3,0.439999,1225.10435,762.251396,15.418524,162.930424,0.0
2026-03-14 04:45:00+01:00,0.3,0.439999,1222.258755,765.381898,15.559916,157.63146,0.0
2026-03-14 05:00:00+01:00,0.3,0.439999,1226.083284,757.530145,16.001478,140.369684,0.0
2026-03-14 05:15:00+01:00,0.3,0.439999,1216.236975,768.564886,16.220492,134.291526,0.0
2026-03-14 05:30:00+01:00,0.3,0.439999,1215.357895,759.850139,16.731371,134.653923,0.0
2026-03-14 05:45:00+01:00,0.3,0.439999,1213.010168,734.471409,17.213172,124.551342,0.0
2026-03-14 06:00:00+01:00,0.3,0.439999,1217.525382,741.517804,18.001919,119.620556,0.0
2026-03-14 06:15:00+01:00,0.3,0.439999,1227.480567,800.175854,18.305198,125.480008,0.0
2026-03-14 06:30:00+01:00,0.3,0.439999,1229.019798,789.41973,18.640845,117.948541,0.0
2026-03-14 06:45:00+01:00,0.3,0.439999,1229.906785,763.427176,19.062543,106.357656,0.0
2026-03-14 07:00:00+01:00,0.3,0.439999,1239.158292,810.381342,19.197405,94.56376,0.17281
2026-03-14 07:15:00+01:00,0.3,0.439999,1232.992019,769.852861,18.758301,88.630128,0.109629
2026-03-14 07:30:00+01:00,0.3,0.439999,1227.519456,781.7757,18.931327,84.007439,0.117349
2026-03-14 07:45:00+01:00,0.3,0.439999,1232.182904,861.829657,19.03322,78.321321,0.193819
2026-03-14 08:00:00+01:00,0.3,0.439999,1234.065311,890.997809,18.343779,69.040637,0.880736
2026-03-14 08:15:00+01:00,0.3,0.439999,1230.866992,937.989488,18.49779,71.750422,0.998483
2026-03-14 08:30:00+01:00,0.3,0.439999,1230.97282,943.320367,18.539469,80.451662,0.996035
2026-03-14 08:45:00+01:00,0.3,0.439999,1229.554628,929.99989,18.317386,70.470271,0.952401
2026-03-14 09:00:00+01:00,0.3,0.439999,1225.090437,919.1881,18.351568,66.610187,1.797474
2026-03-14 09:15:00+01:00,0.3,0.439999,1232.561671,922.622293,17.381568,55.141435,2.0519
2026-03-14 09:30:00+01:00,0.3,0.439999,1233.467537,922.620692,17.118858,51.156698,2.218287
2026-03-14 09:45:00+01:00,0.3,0.439999,1239.132017,878.974931,17.979435,53.298003,2.335807
2026-03-14 10:00:00+01:00,0.3,0.439999,1242.953788,931.279157,17.514792,50.509876,2.631865
2026-03-14 10:15:00+01:00,0.3,0.439999,1247.60655,916.849132,17.651993,42.598071,3.071298
2026-03-14 10:30:00+01:00,0.3,0.439999,1251.796019,881.762924,17.782182,39.648038,2.876423
2026-03-14 10:45:00+01:00,0.3,0.439999,1243.253094,849.376167,17.624921,41.236438,2.889322
2026-03-14 11:00:00+01:00,0.3,0.439999,1244.233649,849.936441,17.560512,36.359951,3.277941
2026-03-14 11:15:00+01:00,0.3,0.439999,1243.960691,847.529472,17.172822,36.103835,3.248244
2026-03-14 11:30:00+01:00,0.3,0.439999,1247.273484,855.470002,17.208222,29.065853,3.604684
2026-03-14 11:45:00+01:00,0.3,0.439999,1251.401928,758.054424,17.270551,23.32872,3.817687
2026-03-14 12:00:00+01:00,0.3,0.439999,1254.766107,735.568186,17.698862,20.867348,3.861357
2026-03-14 12:15:00+01:00,0.3,0.439999,1254.030207,689.449818,17.318031,25.993834,3.654058
2026-03-14 12:30:00+01:00,0.3,0.439999,1251.550852,674.98008,17.507108,26.04726,3.833744
2026-03-14 12:45:00+01:00,0.3,0.439999,1252.710846,737.628973,17.595288,28.26699,3.277182
2026-03-14 13:00:00+01:00,0.3,0.439999,1248.300223,694.683505,18.252261,28.301637,3.334855
2026-03-14 13:15:00+01:00,0.3,0.439999,1248.909816,674.547953,17.835634,34.149917,3.406431
2026-03-14 13:30:00+01:00,0.3,0.439999,1247.671776,613.194659,17.612119,36.281838,3.919205
2026-03-14 13:45:00+01:00,0.3,0.439999,1253.371289,614.547126,17.66499,36.658111,3.838201
2026-03-14 14:00:00+01:00,0.3,0.439999,1252.188758,637.668829,17.919597,36.634354,2.899569
2026-03-14 14:15:00+01:00,0.3,0.439999,1251.492684,635.631774,18.328249,39.169724,2.899343
2026-03-14 14:30:00+01:00,0.3,0.439999,1254.406442,690.938979,18.259396,37.780922,3.538398
2026-03-14 14:45:00+01:00,0.3,0.439999,1259.481609,752.542367,17.856506,46.379286,2.674863
2026-03-14 15:00:00+01:00,0.3,0.439999,1260.157086,805.247313,17.286349,47.572853,1.751424
2026-03-14 15:15:00+01:00,0.3,0.439999,1264.949403,853.76464,17.401786,33.405023,2.253688
2026-03-14 15:30:00+01:00,0.3,0.439999,1269.875312,855.02985,17.594867,33.769511,2.422986
2026-03-14 15:45:00+01:00,0.3,0.439999,1272.945545,819.367186,16.994468,40.200441,2.214382
2026-03-14 16:00:00+01:00,0.3,0.439999,1271.190208,832.676146,16.360147,36.524872,1.116858
2026-03-14 16:15:00+01:00,0.3,0.439999,1273.05173,820.852049,16.224848,47.041933,1.136375
2026-03-14 16:30:00+01:00,0.3,0.439999,1271.086472,826.507903,15.928506,48.787746,0.88546
2026-03-14 16:45:00+01:00,0.3,0.439999,1271.327395,884.03576,15.410995,50.241971,0.488043
2026-03-14 17:00:00+01:00,0.3,0.439999,1273.966192,903.873455,15.338267,48.34348,0.2008
2026-03-14 17:15:00+01:00,0.3,0.439999,1276.430323,931.165687,15.739746,56.836167,0.100555
2026-03-14 17:30:00+01:00,0.3,0.439999,1276.294353,906.524702,15.12031,71.675323,0.086444
2026-03-14 17:45:00+01:00,0.3,0.439999,1278.347584,917.098087,13.411978,74.364478,0.053777
2026-03-14 18:00:00+01:00,0.3,0.439999,1277.691112,925.397384,14.365562,86.171671,0.0
2026-03-14 18:15:00+01:00,0.3,0.439999,1276.660687,926.315194,14.845266,92.333059,0.0
2026-03-14 18:30:00+01:00,0.3,0.439999,1278.107291,950.902448,15.136757,91.367661,0.0
2026-03-14 18:45:00+01:00,0.3,0.439999,1274.253638,926.667263,14.656208,93.771006,0.0
2026-03-14 19:00:00+01:00,0.3,0.439999,1270.922277,938.408701,14.710239,108.218004,0.0
2026-03-14 19:15:00+01:00,0.3,0.439999,1272.240087,940.15678,14.322163,100.802597,0.0
2026-03-14 19:30:00+01:00,0.3,0.439999,1269.896342,920.627715,15.517709,107.444017,0.0
2026-03-14 19:45:00+01:00,0.3,0.439999,1271.20678,920.365836,16.006976,114.17651,0.0
2026-03-14 20:00:00+01:00,0.3,0.439999,1274.618976,899.884917,16.772153,111.864175,0.0
2026-03-14 20:15:00+01:00,0.3,0.439999,1269.70614,886.140826,17.121129,110.535468,0.0
